operation,Non-working days,Working_days non-working_hours,Working_days working_hours,activity_logon,url,http_num,activity_device,device_num,session_indicator,targets,graph_indicator
logon,0,0,1,1,0,0,0,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
email,2,2,2,2,2,0,2,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
email,2,2,2,2,2,0,2,0,7046,0,7046
email,2,2,2,2,2,0,2,0,7046,0,7046
email,2,2,2,2,2,0,2,0,7046,0,7046
email,2,2,2,2,2,0,2,0,7046,0,7046
email,2,2,2,2,2,0,2,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
http,1,1,1,1,0,0,1,0,7046,0,7046
