operation,Non-working days,Working_days non-working_hours,Working_days working_hours,activity_logon,url,http_num,activity_device,device_num,session_indicator,targets,graph_indicator
logon,1,0,0,1,0,0,0,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
email,2,2,2,2,2,0,2,0,4211,0,4211
email,2,2,2,2,2,0,2,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
email,2,2,2,2,2,0,2,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
http,1,1,1,1,0,0,1,0,4211,0,4211
logon,0,0,0,0,0,0,0,0,4211,0,4211
5,5,5,5,5,5,0,5,0,4211,0,4211
