operation,Non-working days,Working_days non-working_hours,Working_days working_hours,activity_logon,url,http_num,activity_device,device_num,session_indicator,targets,graph_indicator
logon,0,0,1,1,0,0,0,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
email,2,2,2,2,2,0,2,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
http,1,1,1,1,0,0,1,0,568,0,568
logon,0,0,0,0,0,0,0,0,568,0,568
5,5,5,5,5,5,0,5,0,568,0,568
